CREATION_DATE,REGNO,FLT_NUM,STNFR,STNTO,AHRS,ACYC,N1EGTA,N1GLA,N1WB,N1PT,N1P2A,N1LCOT,N1LCIT,N1IGV,N1SCV,N1LOT,N1HOT,V1STA,V1EGTP,V1NPA,V1LOT,V1LCIT
2023-01-21 14:00,HL7702,KE0704,NRT,ICN,16263,10411,528,68,829,57.2,13.9,173,10,17,62,111,89,46,556,47,26,6
2023-01-21 14:19,HL7587,KE0622,MNL,ICN,38714,30660,596,70,816,51.5,13.8,190,30,18,64,119,99,48,659,44,32,23
2023-01-21 21:24,HL7554,KE0477,ICN,SGN,22809,15684,506,46,829,58.1,14.3,163,6,17,62,106,84,45,630,46,50,15
2023-01-22 1:56,HL7709,KE0178,HKG,ICN,49493,38143,538,75,823,55,13.9,182,21,17,64,118,92,48,587,38,20,12
2023-01-22 4:05,HL7702,KE0690,PNH,ICN,16268,10414,550,44,817,53.9,13.8,191,31,18,63,115,93,54,645,41,76,40
2023-01-22 10:45,HL7540,KE1174,CJU,GMP,46810,34105,521,39,829,54.8,14.1,166,10,17,63,109,91,46,584,46,56,17
2023-01-22 11:18,HL7585,KE0457,ICN,DAD,36973,27370,499,70,828,57.4,14.1,163,14,17,63,109,87,45,597,47,55,15
2023-01-22 12:17,HL7553,KE2102,HND,GMP,38928,30510,519,61,825,54.9,14,174,19,17,60,107,86,45,556,48,34,10
2023-01-22 13:35,HL7524,KE0172,HKG,ICN,47000,36055,540,60,816,52.2,13.6,186,31,18,63,114,93,48,595,47,22,15
2023-01-22 13:37,HL7584,KE0828,SZX,ICN,45648,36198,553,41,822,52.5,13.9,181,24,17,64,111,92,46,675,44,21,13
2023-01-22 14:08,HL7586,KE0622,MNL,ICN,23347,15477,572,51,814,52,13.9,192,37,18,58,120,101,48,690,45,26,17
2023-01-22 17:49,HL7702,KE0629,ICN,DPS,16273,10417,511,55,829,58.6,13.9,170,7,17,63,108,87,44,567,37,20,3
2023-01-23 0:57,HL7554,KE0672,KUL,ICN,22815,15688,552,45,816,52.8,14.1,185,30,18,61,115,95,47,679,44,16,12
2023-01-23 10:44,HL7553,KE1174,CJU,GMP,38939,30515,514,40,822,54.1,13.9,177,22,17,60,106,85,47,576,48,51,18
2023-01-23 14:02,HL7585,KE0622,MNL,ICN,36981,27374,565,73,827,51.1,13.9,190,13,17,63,122,100,46,668,45,23,14
2023-01-23 17:48,HL7702,KE0458,DAD,ICN,16278,10420,558,62,817,54.1,13.9,190,29,18,63,116,94,50,658,43,4,17
2023-01-23 19:30,HL7710,KE0689,ICN,PNH,52730,40263,512,73,831,59.1,14,165,0,15,59,110,90,46,563,46,17,0
2023-01-23 22:09,HL7540,KE2104,HND,ICN,46828,34115,525,50,830,55.1,13.9,163,9,17,64,109,90,44,590,45,35,3
2023-01-24 0:55,HL7554,KE0672,KUL,ICN,22823,15694,554,48,817,52.6,14.1,185,30,18,62,117,96,46,668,44,19,15
2023-01-24 12:32,HL7553,KE2102,HND,GMP,38955,30522,535,79,823,53,13.6,175,21,17,60,109,87,44,557,49,29,9
2023-01-24 13:24,HL7585,KE0186,TPE,ICN,36988,27378,516,58,826,54.9,14,172,13,17,64,109,88,46,582,47,24,15
2023-01-24 14:12,HL7702,KE0622,MNL,ICN,16286,10423,584,75,815,53.1,13.8,196,35,18,63,122,100,49,637,44,28,21
2023-01-24 17:35,HL7709,KE0790,FUK,ICN,49515,38156,488,47,831,59.4,13.9,165,2,15,64,110,86,45,535,39,32,2
2023-01-24 18:05,HL7587,KE0458,DAD,ICN,38734,30676,578,80,824,53.5,13.9,181,21,17,64,110,89,46,648,45,26,12
2023-01-25 2:03,HL7586,KE0630,DPS,ICN,23371,15489,568,46,815,52.3,13.9,189,36,18,58,117,99,47,704,45,17,15
2023-01-25 11:10,HL7585,KE1166,CJU,GMP,37000,27384,484,40,826,57.9,14.1,159,14,17,63,105,85,45,550,49,36,15
2023-01-25 12:34,HL7553,KE2102,HND,GMP,38968,30528,519,79,825,55.3,13.8,169,14,17,60,108,85,44,538,41,29,3
2023-01-25 13:21,HL7709,KE0186,TPE,ICN,49521,38160,515,57,825,55.6,13.9,177,16,17,64,109,84,47,560,48,24,10
2023-01-25 13:38,HL7554,KE0172,HKG,ICN,22832,15702,533,58,825,55.9,14.2,173,17,17,62,106,84,44,619,45,21,6
2023-01-25 13:56,HL7587,KE0622,MNL,ICN,38743,30679,603,71,816,51.3,13.8,191,31,18,65,119,99,49,664,45,32,21
2023-01-25 13:59,HL7701,KE0725,ICN,KIX,32805,27913,516,52,841,55.8,13.9,165,4,17,51,106,86,44,638,44,37,10
2023-01-25 14:34,HL7584,KE0102,NKG,ICN,45671,36211,519,66,831,57.1,14.1,162,3,16,63,109,89,47,609,45,29,1
2023-01-25 19:10,HL7585,KE1205,GMP,CJU,37005,27387,474,41,832,58.4,14.1,155,13,17,63,104,84,44,552,47,53,15
2023-01-25 23:19,HL7710,KE1388,CJU,GMP,52751,40276,498,44,830,57.2,14,168,5,17,59,107,89,46,565,47,45,14
2023-01-26 0:26,HL7702,KE0664,HKT,ICN,16295,10429,546,49,817,54.1,13.9,189,28,18,63,113,92,50,637,44,21,19
2023-01-26 10:33,HL7554,KE0478,SGN,ICN,22839,15705,555,51,816,53.1,14.1,185,30,18,62,118,96,49,661,44,49,27
2023-01-26 11:56,HL7553,KE1174,CJU,GMP,38980,30533,514,40,823,53.8,13.9,177,21,17,59,106,85,45,575,49,45,14
2023-01-26 13:21,HL7540,KE2102,HND,GMP,46860,34132,530,57,831,54.8,14,167,8,17,63,110,90,44,607,45,27,2
2023-01-26 13:40,HL7701,KE0186,TPE,ICN,32810,27918,564,71,824,53.8,13.9,178,16,17,51,112,90,48,740,45,86,29
2023-01-26 14:53,HL7585,KE0622,MNL,ICN,37015,27393,550,47,827,51.3,13.9,190,13,17,63,118,98,41,642,45,22,7
2023-01-26 16:20,HL7586,KE0742,NGO,ICN,23381,15495,509,47,828,56.9,14,169,12,17,58,107,90,44,659,32,29,3
2023-01-27 0:42,HL7524,KE0634,DPS,ICN,47030,36075,541,48,814,51.2,13.5,191,35,18,64,114,95,51,629,38,12,18
2023-01-27 1:08,HL7720,KE0672,KUL,ICN,48697,36249,553,48,818,52.3,13.6,187,27,18,66,117,98,46,643,45,14,12
2023-01-27 1:41,HL7587,KE0668,CNX,ICN,38753,30688,561,45,824,50.9,13.3,182,23,17,64,110,90,46,655,45,22,12
2023-01-27 10:54,HL7553,KE1174,CJU,GMP,38993,30541,510,45,826,55,13.8,170,15,17,59,104,83,44,555,49,46,11
2023-01-27 12:25,HL7586,KE2102,HND,GMP,23391,15500,526,66,828,56.1,13.9,169,13,17,58,109,91,44,618,47,29,3
2023-01-27 13:22,HL7710,KE0186,TPE,ICN,52768,40285,545,80,827,54.7,13.9,179,15,17,59,113,91,47,599,45,23,10
2023-01-27 14:06,HL7709,KE0622,MNL,ICN,49537,38168,559,58,816,52.9,13.8,192,33,18,64,126,101,51,623,46,11,20
2023-01-27 17:49,HL7702,KE0458,DAD,ICN,16305,10437,556,67,820,54.8,13.9,187,27,18,63,114,91,48,626,45,26,20
2023-01-28 2:18,HL7585,KE0630,DPS,ICN,37021,27399,544,46,828,51,13.8,186,12,17,63,115,95,48,681,44,14,14
2023-01-28 10:24,HL7586,KE1166,CJU,GMP,23403,15505,504,46,830,58.5,14,164,7,17,58,107,90,43,617,46,49,6
2023-01-28 11:14,HL7553,KE1174,CJU,GMP,39005,30547,498,41,827,55,13.9,168,14,17,59,103,82,43,552,49,48,10
2023-01-28 12:32,HL7540,KE2102,HND,GMP,46879,34143,546,70,830,54.8,13.9,166,8,17,63,113,93,45,594,45,31,3
2023-01-28 13:21,HL7584,KE0186,TPE,ICN,45695,36226,539,71,832,54.5,14,170,11,17,63,111,91,48,645,44,32,10
2023-01-28 13:47,HL7524,KE0742,NGO,ICN,47041,36083,511,61,828,55.2,13.6,168,12,17,63,105,84,46,548,40,28,5
2023-01-29 0:50,HL7702,KE0672,KUL,ICN,16313,10443,554,45,817,53.5,13.8,191,30,18,63,116,94,49,625,45,21,18
2023-01-29 2:14,HL7587,KE0630,DPS,ICN,38764,30697,574,47,821,51.8,13.8,185,26,17,64,115,95,47,689,44,18,15
2023-01-29 10:48,HL7553,KE1174,CJU,GMP,39018,30555,514,41,824,53.7,13.9,176,20,17,59,105,85,45,570,49,49,14
2023-01-29 12:43,HL7540,KE2102,HND,GMP,46890,34148,538,71,830,54.8,13.9,163,8,17,63,110,90,44,604,45,32,6
2023-01-29 13:30,HL7586,KE0622,MNL,ICN,23414,15513,588,76,815,52.6,13.9,192,36,18,58,119,101,46,681,45,24,14
2023-01-29 13:44,HL7524,KE0172,HKG,ICN,47050,36090,522,59,822,55.1,14.1,177,21,17,62,106,84,48,570,48,26,11
2023-01-29 13:47,HL7585,KE0742,NGO,ICN,37033,27405,500,60,829,55.6,13.9,167,13,17,63,107,87,45,566,47,37,14
2023-01-29 16:52,HL7701,KE0671,ICN,KUL,32834,27933,515,46,830,55.9,13.8,167,4,17,51,105,85,44,632,45,27,9
2023-01-29 17:50,HL7702,KE0629,ICN,DPS,16319,10446,518,67,829,57.8,13.9,170,7,17,63,110,88,44,567,46,26,5
2023-01-29 19:56,HL7553,KE1310,CJU,GMP,39023,30559,512,41,824,53.9,13.9,175,21,17,59,106,85,46,572,49,50,15
2023-01-30 1:38,HL7720,KE0664,HKT,ICN,48717,36264,556,48,818,49,12.6,191,28,18,68,118,100,53,655,48,81,37
2023-01-30 2:24,HL7584,KE0626,MNL,ICN,45705,36232,571,59,820,51.8,13.9,183,27,17,63,115,96,52,842,27,17,12
2023-01-30 9:03,HL7585,KE0185,ICN,TPE,37039,27409,496,66,827,57.5,14.1,160,13,17,63,107,86,46,594,41,67,15
2023-01-30 10:40,HL7553,KE1174,CJU,GMP,39034,30562,508,40,824,54.5,14,175,19,17,59,105,85,46,573,49,54,16
2023-01-30 11:22,HL7720,KE0457,ICN,DAD,48722,36266,511,66,830,56.9,13.6,166,2,16,66,109,91,46,607,28,87,17
2023-01-30 13:33,HL7554,KE0172,HKG,ICN,22868,15725,548,64,823,55.1,14.3,178,22,17,62,111,89,44,624,45,24,8
2023-01-30 14:06,HL7701,KE0704,NRT,ICN,32840,27937,540,68,829,54.2,13.6,172,9,17,51,104,83,45,607,47,38,12
2023-01-30 14:20,HL7710,KE0622,MNL,ICN,52781,40293,601,83,815,51.8,13.8,194,33,18,60,124,102,50,661,42,8,17
2023-01-30 19:47,HL7553,KE1310,CJU,GMP,39039,30566,508,40,824,54.3,13.9,173,19,17,59,105,84,46,573,49,56,17
2023-02-01 0:55,HL7585,KE0672,KUL,ICN,37050,27415,548,52,827,51.7,13.9,186,13,17,63,116,95,47,660,45,16,14
2023-02-01 1:47,HL7554,KE0178,HKG,ICN,22879,15733,549,61,823,54.2,14.1,180,24,17,61,112,91,51,690,45,74,34
2023-02-01 9:29,HL7701,KE8186,TPE,ICN,32849,27945,543,36,825,53.7,13.8,178,18,17,51,107,88,45,644,45,42,18
2023-02-01 10:43,HL7553,KE1174,CJU,GMP,39058,30578,520,39,821,53.2,13.9,180,24,17,60,107,87,47,585,47,59,22
2023-02-01 12:39,HL7540,KE2102,HND,GMP,46924,34164,542,64,827,53.4,13.9,168,12,17,63,114,94,44,609,45,31,8
2023-02-01 14:01,HL7709,KE0704,NRT,ICN,49564,38184,520,62,825,54.7,13.6,177,15,17,64,112,86,47,550,48,32,10
2023-02-01 14:15,HL7702,KE0622,MNL,ICN,16333,10460,565,51,816,53,13.8,195,34,18,63,120,98,49,618,45,30,21
2023-02-01 14:47,HL7524,KE0742,NGO,ICN,47071,36101,506,49,826,55.3,13.8,172,15,17,63,105,84,46,545,49,34,8
2023-02-01 19:47,HL7553,KE1310,CJU,GMP,39063,30582,509,40,824,54.3,13.9,174,19,17,60,105,84,46,580,49,55,18
2023-02-02 0:51,HL7585,KE0490,RGN,ICN,37056,27418,554,70,826,51.9,13.9,185,13,17,63,116,94,48,663,45,18,14
2023-02-02 1:13,HL7584,KE0668,CNX,ICN,45727,36246,556,48,823,50.4,13.4,181,24,17,63,113,94,46,719,44,5,8
2023-02-02 1:59,HL7587,KE0630,DPS,ICN,38787,30713,581,50,816,51.7,13.8,187,29,18,64,116,96,48,675,44,23,17
2023-02-02 2:37,HL7586,KE0690,PNH,ICN,23447,15535,570,51,816,52.3,13.9,188,34,18,58,117,98,55,742,46,76,39
2023-02-02 3:09,HL7554,KE0180,HKG,ICN,22884,15740,529,31,820,54.1,14.1,181,25,17,62,109,89,51,675,46,78,34
2023-02-02 9:27,HL7709,KE8186,TPE,ICN,49572,38189,517,35,823,55.5,13.9,182,21,17,64,111,87,48,576,48,30,13
2023-02-02 10:44,HL7553,KE1174,CJU,GMP,39071,30587,509,43,824,54.4,14,174,18,17,60,105,84,46,566,49,54,15
2023-02-02 12:34,HL7540,KE2102,HND,GMP,46934,34169,540,61,830,54.8,14,166,10,17,63,113,93,45,601,46,36,6
2023-02-02 14:00,HL7584,KE0704,NRT,ICN,45732,36249,528,58,830,54.5,13.9,169,10,17,63,109,91,44,601,46,35,8
2023-02-02 16:27,HL7554,KE0663,ICN,HKT,22889,15746,515,60,830,58.1,14.3,162,5,17,62,110,88,45,648,31,90,17
2023-02-02 17:55,HL7587,KE0458,DAD,ICN,38792,30715,579,60,823,52.4,13.8,184,25,17,64,114,93,47,673,45,28,16
2023-02-02 18:12,HL7586,KE0667,ICN,CNX,23453,15538,521,74,830,58.4,14.1,163,7,17,58,108,88,42,612,47,32,2
2023-02-02 20:05,HL7553,KE1310,CJU,GMP,39076,30591,506,40,825,54.5,13.9,173,18,17,60,105,84,46,570,48,58,17
2023-02-02 20:21,HL7524,KE0177,ICN,HKG,47082,36106,517,68,827,55.3,13.5,167,9,17,63,103,82,45,546,39,21,0
2023-02-02 20:34,HL7701,KE0477,ICN,SGN,32860,27952,517,55,832,58,13.9,162,0,14,51,104,84,43,613,45,29,5
2023-02-03 0:46,HL7710,KE0634,DPS,ICN,52801,40306,563,43,816,52.3,13.9,190,31,18,58,114,94,51,646,43,16,19
2023-02-03 5:32,HL7585,KE8185,ICN,TPE,37064,27428,476,31,825,58,14.1,158,13,17,64,103,84,45,611,40,63,15
2023-02-03 10:11,HL7524,KE0765,ICN,CTS,47087,36109,515,78,828,56.7,13.8,163,5,17,63,105,82,43,565,40,42,10
2023-02-03 10:50,HL7553,KE1174,CJU,GMP,39084,30596,505,39,824,54.6,13.9,173,18,17,59,104,84,44,559,49,51,13
2023-02-03 13:43,HL7586,KE0138,WUH,ICN,23459,15542,508,37,826,56.8,14,169,13,17,58,105,88,44,641,46,22,3
2023-02-03 14:09,HL7587,KE0622,MNL,ICN,38797,30719,608,79,816,51.3,13.8,191,32,18,64,123,102,47,659,45,30,19
2023-02-03 19:57,HL7540,KE2104,HND,GMP,46952,34175,533,66,830,54.9,14,164,8,17,63,113,92,46,598,45,41,11
2023-02-04 1:08,HL7720,KE0672,KUL,ICN,48757,36290,547,49,818,51.8,13.5,187,27,18,66,116,98,46,638,45,18,14
2023-02-04 2:03,HL7585,KE0630,DPS,ICN,37071,27433,547,48,828,51.4,13.9,186,13,17,63,116,96,47,673,44,20,14
2023-02-04 2:08,HL7710,KE0626,MNL,ICN,52811,40310,562,44,817,52.8,14,190,30,18,59,112,92,49,633,44,18,18
2023-02-04 13:20,HL7587,KE0132,CGO,ICN,38804,30725,531,45,831,55.3,13.8,169,8,17,64,109,90,44,597,46,29,6
2023-02-04 13:59,HL7702,KE0704,NRT,ICN,16361,10477,518,46,827,56.5,13.8,175,13,17,62,110,89,45,578,47,23,7
2023-02-04 13:59,HL7554,KE0766,CTS,ICN,22904,15762,519,75,831,57.4,14.1,161,4,16,62,109,88,41,566,46,30,0
2023-02-04 15:15,HL7553,KE1246,CJU,GMP,39094,30605,510,40,823,54.3,13.9,176,22,17,60,105,85,46,574,49,55,17
2023-02-04 16:12,HL7709,KE0470,SGN,ICN,49586,38197,574,64,814,52.1,13.8,197,37,18,65,130,106,51,642,44,22,21
2023-02-04 17:48,HL7584,KE0458,DAD,ICN,45746,36260,582,74,818,51.6,13.8,184,27,17,63,121,100,47,704,43,12,13
2023-02-05 1:17,HL7720,KE0663,KBV,HKT,48765,36295,556,40,817,52.1,13.5,187,27,18,66,115,98,47,659,46,17,15
2023-02-05 1:30,HL7586,KE0668,CNX,ICN,23469,15551,560,43,816,51.1,13.4,188,34,18,58,115,98,47,698,45,21,14
2023-02-05 2:54,HL7710,KE0180,HKG,ICN,52820,40315,527,30,822,54.2,14,182,21,17,58,108,90,48,619,44,17,12
2023-02-05 10:41,HL7553,KE1174,CJU,GMP,39106,30612,511,41,824,54.3,14,176,21,17,59,106,85,47,573,48,56,17
2023-02-05 12:34,HL7540,KE2102,HND,GMP,46971,34183,544,73,832,54.9,14.1,166,9,17,63,115,94,44,595,45,34,6
2023-02-05 14:04,HL7710,KE0704,NRT,ICN,52825,40318,534,68,827,55.6,14,175,13,17,58,112,91,48,581,46,26,10
2023-02-05 14:27,HL7584,KE0622,MNL,ICN,45751,36263,594,82,816,51,13.8,188,30,18,63,122,102,48,707,43,15,16
2023-02-05 14:46,HL7585,KE0766,CTS,ICN,37081,27439,495,68,827,56.8,13.9,162,13,17,63,108,87,46,551,39,21,14
2023-02-05 17:47,HL7709,KE0458,DAD,ICN,49594,38202,554,60,816,53.2,13.8,191,31,18,65,126,100,50,605,47,20,19
2023-02-06 0:18,HL7587,KE0664,HKT,ICN,38812,30732,582,43,817,51.4,13.8,188,29,18,64,116,97,53,715,47,84,40
2023-02-06 0:54,HL7586,KE0672,KUL,ICN,23479,15557,565,47,816,52.6,13.9,188,34,18,58,115,97,47,716,44,16,13
2023-02-06 2:56,HL7701,KE0180,HKG,ICN,32886,27969,548,38,824,53.3,13.8,179,19,17,51,109,90,46,653,44,30,20
2023-02-06 10:40,HL7540,KE1174,CJU,GMP,46981,34189,531,43,828,54.1,14,168,12,17,63,112,93,46,587,46,61,18
2023-02-06 12:26,HL7553,KE2102,HND,GMP,39122,30620,525,62,822,53.7,13.9,178,23,17,59,107,87,45,558,48,31,9
2023-02-06 14:05,HL7709,KE0704,NRT,ICN,49599,38205,527,64,824,55.3,13.9,180,18,17,65,112,86,48,557,48,31,11
2023-02-06 14:21,HL7524,KE0766,CTS,ICN,47115,36127,520,75,829,55.6,13.6,165,9,17,63,105,84,46,544,40,23,0
2023-02-06 17:49,HL7587,KE0458,DAD,ICN,38817,30735,596,76,817,52,13.8,187,28,18,64,117,96,47,660,46,30,18
2023-02-06 19:48,HL7540,KE1310,CJU,GMP,46986,34193,529,39,830,54.5,14,166,7,17,63,108,90,46,595,46,61,20
2023-02-07 2:01,HL7586,KE0630,DPS,ICN,23485,15560,564,48,816,52.3,13.8,188,34,18,58,115,97,48,730,44,15,15
2023-02-07 3:01,HL7709,KE0180,HKG,ICN,49604,38208,521,30,821,54.4,13.9,183,22,17,65,112,89,49,581,47,21,14
2023-02-07 10:43,HL7540,KE1174,CJU,GMP,46993,34197,533,39,827,54.1,14,170,13,17,63,112,94,47,591,46,59,19
2023-02-07 12:32,HL7553,KE2102,HND,GMP,39137,30624,534,63,820,53,13.9,181,25,17,60,110,88,46,571,48,26,10
2023-02-07 14:04,HL7587,KE0704,NRT,ICN,38822,30740,558,70,826,54.3,13.8,176,15,17,64,106,85,44,630,45,31,14
2023-02-07 19:45,HL7540,KE1310,CJU,GMP,46998,34201,535,43,827,54.2,14,169,14,17,64,112,94,46,593,46,60,20
2023-02-08 10:48,HL7540,KE1174,CJU,GMP,47007,34205,529,39,830,54.7,14.1,167,12,17,63,110,91,47,591,46,60,20
2023-02-08 12:20,HL7553,KE2102,HND,GMP,39149,30630,527,59,822,53.4,13.9,179,23,17,60,108,87,46,575,49,33,12
2023-02-08 14:07,HL7585,KE0622,MNL,ICN,37097,27451,564,72,827,51.2,13.9,189,13,17,63,122,100,44,647,46,24,3
2023-02-08 14:11,HL7587,KE0766,CTS,ICN,38830,30746,531,61,829,56.8,13.8,164,2,16,64,110,90,43,579,47,29,3
2023-02-08 15:27,HL7710,KE0888,XMN,ICN,52835,40328,533,39,822,54.2,14,183,22,17,58,106,86,49,609,45,22,14
2023-02-08 17:39,HL7709,KE0458,DAD,ICN,49614,38215,566,73,816,53.4,13.8,191,31,18,65,127,101,50,605,46,20,19
2023-02-08 22:46,HL7554,KE0854,PEK,ICN,22927,15778,502,31,831,57.2,14.3,166,8,17,62,107,87,43,585,46,29,2
2023-02-09 0:39,HL7701,KE0664,HKT,ICN,32902,27979,585,46,816,51.1,13.8,187,29,18,50,119,100,52,731,46,88,39
2023-02-09 0:53,HL7586,KE0490,RGN,ICN,23497,15567,575,75,816,53.2,13.8,187,32,18,58,118,98,47,705,44,16,12
2023-02-09 8:00,HL7585,KE0621,ICN,MNL,37104,27454,493,62,826,57.7,14.1,160,14,17,63,107,86,46,557,48,21,15
2023-02-09 10:43,HL7540,KE1174,CJU,GMP,47019,34214,535,44,827,53.8,14.1,170,14,17,63,114,95,46,592,46,59,20
2023-02-09 12:22,HL7553,KE2102,HND,GMP,39161,30635,537,79,823,53.9,14,179,21,17,60,110,88,45,561,48,29,8
2023-02-09 16:27,HL7554,KE0663,ICN,HKT,22933,15783,539,74,827,56.2,14.3,172,14,17,61,109,85,48,664,45,57,23
2023-02-09 17:20,HL7587,KE0671,ICN,KUL,38837,30750,537,48,829,55.7,13.9,171,10,17,64,109,91,44,607,46,25,6
2023-02-09 17:26,HL7586,KE0629,ICN,DPS,23503,15571,527,60,824,56.7,14.1,172,16,17,57,106,88,44,626,46,35,8
2023-02-09 17:55,HL7710,KE0458,DAD,ICN,52841,40332,580,65,817,52.5,13.9,190,30,18,59,119,97,50,635,43,18,18
2023-02-09 19:55,HL7701,KE0477,ICN,SGN,32909,27982,550,71,828,55.5,13.9,172,11,17,50,106,84,45,636,45,31,13
2023-02-10 0:07,HL7584,KE0498,DEL,ICN,45776,36280,572,66,823,50.8,13.5,181,23,17,63,117,97,46,714,43,0,7
2023-02-10 0:51,HL7524,KE0634,DPS,ICN,47141,36143,538,45,815,50.9,13.5,188,34,18,64,114,94,51,609,46,21,20
2023-02-10 12:24,HL7553,KE2102,HND,GMP,39172,30640,502,46,825,54.9,13.9,170,15,17,59,104,83,44,554,49,36,9
2023-02-10 13:59,HL7709,KE0792,FUK,ICN,49627,38225,512,51,825,56.2,13.8,175,15,17,64,109,84,48,555,48,51,20
2023-02-10 16:40,HL7710,KE0671,ICN,KUL,52848,40338,511,56,830,56.7,14.1,170,6,17,58,111,90,47,604,47,63,23
2023-02-10 17:49,HL7584,KE0458,DAD,ICN,45781,36283,593,82,818,51.2,13.8,186,29,18,63,119,99,47,705,43,13,14
2023-02-10 19:12,HL7702,KE0689,ICN,PNH,16403,10512,530,74,828,58.2,14,170,7,17,63,112,89,44,585,35,8,2
2023-02-10 23:34,HL7586,KE0498,DEL,ICN,23508,15575,553,48,816,52.2,13.6,185,31,18,58,113,95,47,716,45,16,9
2023-02-10 23:35,HL7586,KE0498,DEL,ICN,23508,15575,553,48,816,52.2,13.6,185,31,18,58,113,95,47,716,45,16,9
2023-02-11 10:43,HL7540,KE1174,CJU,GMP,47044,34228,527,39,830,54.2,14,169,12,17,63,111,93,47,592,46,60,19
2023-02-11 11:17,HL7709,KE0457,ICN,DAD,49633,38228,504,68,829,57.9,14,168,6,17,65,112,89,46,555,39,16,1
2023-02-11 12:32,HL7553,KE2102,HND,GMP,39184,30646,536,66,823,53.2,13.9,183,22,17,61,110,88,46,580,48,30,12
2023-02-11 13:53,HL7702,KE0742,NGO,ICN,16409,10516,539,59,824,56.5,13.9,181,18,17,63,112,91,47,585,47,30,12
2023-02-11 14:01,HL7710,KE0704,NRT,ICN,52854,40341,536,65,826,55.3,14,177,14,17,58,113,91,47,581,46,29,11
2023-02-11 14:16,HL7587,KE0766,CTS,ICN,38849,30759,520,48,831,57,13.9,164,3,16,64,108,90,42,593,46,31,7
2023-02-11 20:07,HL7540,KE1310,CJU,GMP,47049,34232,528,39,827,54.1,14.1,169,13,17,63,111,93,46,591,46,61,20
2023-02-12 0:22,HL7701,KE0664,HKT,ICN,32921,27990,583,47,817,51.2,13.8,188,30,18,50,120,101,52,738,46,90,38
2023-02-12 10:40,HL7540,KE1174,CJU,GMP,47057,34235,535,43,824,53.4,14,172,15,17,63,115,97,48,600,45,60,22
2023-02-12 12:34,HL7553,KE2102,HND,GMP,39198,30651,540,69,819,53.3,13.9,182,27,18,60,111,89,46,573,48,32,13
2023-02-12 13:50,HL7710,KE0622,MNL,ICN,52860,40347,597,74,815,51.8,13.9,194,34,18,58,123,101,51,652,43,8,18
2023-02-12 14:05,HL7709,KE0766,CTS,ICN,49640,38232,501,69,829,57.4,13.8,167,5,17,65,114,89,46,530,40,27,4
2023-02-12 14:06,HL7587,KE0828,SZX,ICN,38857,30765,572,40,818,52.1,13.8,187,28,18,64,114,95,47,653,45,31,19
2023-02-12 20:00,HL7540,KE1310,CJU,GMP,47062,34239,535,43,830,54.1,13.9,168,10,17,64,111,93,46,597,46,56,19
2023-02-13 0:26,HL7554,KE0664,HKT,ICN,22948,15796,562,43,815,52.6,14.1,188,34,18,62,119,99,54,692,46,84,41
2023-02-13 1:01,HL7524,KE0634,DPS,ICN,47152,36154,553,47,813,51.1,13.6,196,36,18,64,115,95,51,624,45,13,18
2023-02-13 2:00,HL7720,KE0630,DPS,ICN,48811,36333,552,46,824,52.6,13.4,158,21,17,66,110,92,48,658,45,14,14
2023-02-13 10:44,HL7553,KE1174,CJU,GMP,39206,30656,514,39,822,53.5,13.9,179,23,17,60,106,86,47,591,47,59,21
2023-02-13 12:34,HL7540,KE2102,HND,GMP,47068,34243,552,73,830,54.9,13.9,169,10,17,64,115,95,45,613,45,35,8
2023-02-13 13:34,HL7710,KE0622,MNL,ICN,52867,40354,592,75,816,52.1,13.9,192,33,18,58,122,100,51,649,42,8,17
2023-02-13 14:06,HL7709,KE0704,NRT,ICN,49646,38237,513,57,830,55.3,13.6,172,9,17,65,114,90,46,545,49,38,9
2023-02-13 17:49,HL7586,KE0458,DAD,ICN,23522,15589,586,81,816,52.6,13.9,188,34,18,58,120,100,48,685,45,27,17
2023-02-13 17:54,HL7553,KE1179,GMP,CJU,39211,30659,511,39,823,53.8,13.9,178,21,17,60,106,85,47,586,48,60,19
2023-02-14 2:17,HL7720,KE0630,DPS,ICN,48817,36337,556,47,817,51.8,13.6,188,27,18,66,117,99,47,692,44,11,13
2023-02-14 10:45,HL7553,KE1174,CJU,GMP,39222,30663,509,39,824,54.3,13.9,176,19,17,60,105,85,47,572,48,58,18
2023-02-14 10:46,HL7553,KE1174,CJU,GMP,39222,30663,509,39,824,54.3,13.9,176,19,17,60,105,85,47,572,48,58,18
2023-02-14 12:25,HL7540,KE2102,HND,GMP,47079,34249,555,73,829,55.2,13.9,168,10,17,64,113,93,45,610,45,34,7
2023-02-14 13:48,HL7584,KE0622,MNL,ICN,45807,36304,593,73,817,51.2,13.8,188,31,18,63,122,102,47,690,44,18,13
2023-02-14 16:40,HL7587,KE0671,ICN,KUL,38865,30771,532,59,829,56.7,13.9,166,5,17,65,109,90,47,677,47,66,19
2023-02-14 19:46,HL7553,KE1310,CJU,GMP,39227,30667,510,44,823,54.2,13.9,177,19,17,60,105,84,46,581,48,58,16
2023-02-15 2:13,HL7586,KE0630,DPS,ICN,23530,15595,563,49,816,52.2,13.8,187,32,18,58,115,97,48,730,44,14,15
2023-02-15 3:46,HL7710,KE0690,PNH,ICN,52874,40362,561,49,817,52.6,13.9,188,29,18,58,114,94,55,694,45,76,44
