Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,,,Ulaanbaatar_temp,Incheon_temp,Dubai_temp,Danang_temp
2024-04-22 0:55,HL8026,KAL421,RKSI,PGUM,94,27,,,88,,,,,,
2024-04-21 23:56,HL7709,KAL819,RKSI,ZGHA,86,22,,,82,,,,,,
2024-04-21 23:30,HL8025,KAL893,RKSI,ZSPD,93,17,,,91,,,,,,
2024-04-21 22:38,HL8227,KAL408,YBBN,RKSI,91,25,,,,,,,,,
2024-04-21 18:11,HL8212,KAL952,OMDB,RKSI,102,54,,,,,,,,,
2024-04-21 17:25,HL7710,KAL488,VVPQ,RKSI,93,31,,,,,,,,,
2024-04-21 16:34,HL8026,KAL668,VTCC,RKSI,107,41,,,,,,,,,
2024-04-21 15:42,HL7554,KAL624,RPLL,RKSI,99,37,,,,,,,,,
2024-04-21 15:31,HL8003,KAL672,WMKK,RKSI,99,36,,,,,,,,,
2024-04-21 14:27,HL8228,KAL498,VIDP,RKSI,106,35,,,,,,,,,
2024-04-21 11:39,HL7524,KAL467,RKSI,VVCR,89,28,,,82.6,,,,,,
2024-04-21 11:21,HL8227,KAL407,RKSI,YBBN,93,23,,,88.6,,,,,,
2024-04-21 10:48,HL8001,KAL2104,RJTT,RKSS,89,27,,,,,,,,,
2024-04-21 10:08,HL7702,KAL689,RKSI,VDPP,92,25,,,86.8,,,,,,
2024-04-21 10:08,HL8002,KAL743,RKSI,RJGG,99,25,,,93.8,,,,,,
2024-04-21 9:34,HL8026,KAL667,RKSI,VTCC,94,27,,,88,,,,,,
2024-04-21 8:43,HL7540,KAL458,VVDN,RKSI,116,35,,,,,,,,,
2024-04-21 7:33,HL8003,KAL671,RKSI,WMKK,94,31,,,86.4,,,,,,
2024-04-21 7:16,HL8001,KAL2103,RKSS,RJTT,94,32,,,,,,,,,
2024-04-21 6:49,HL8025,KAL422,PGUM,RKSI,105,30,,,,,,,,,
2024-04-21 6:34,HL8002,KAL870,ZYTL,RKSI,96,24,,,,,,,,,
2024-04-21 5:35,HL8027,KAL442,VVNB,RKSI,105,45,,,,,,,,,
2024-04-21 4:57,HL7585,KAL172,VHHH,RKSI,92,26,,,,,,,,,
2024-04-21 4:39,HL7709,KAL820,ZGHA,RKSI,89,25,,,,,,,,,
2024-04-21 4:03,HL8002,KAL869,RKSI,ZYTL,98,26,,,92.4,,,,,,
2024-04-21 3:34,HL8001,KAL2102,RJTT,RKSS,97,32,,,,,,,,,
2024-04-21 2:36,HL7586,KAL1188,RKPC,RKSS,91,23,,,,,,,,,
2024-04-21 1:34,HL7587,KAL1174,RKPC,RKSS,86,16,,,,,,,,,
2024-04-21 1:15,HL7553,KAL765,RKSI,RJCC,91,29,,,84.2,,,,,,
2024-04-21 0:54,HL8025,KAL421,RKSI,PGUM,94,17,,,92,,,,,,
2024-04-20 23:46,HL8026,KAL137,RKSI,ZHHH,91,22,,,87,,,,,,
2024-04-20 23:34,HL8027,KAL441,RKSI,VVNB,93,29,,,86.2,,,,,,
2024-04-20 23:25,HL7701,KL893,RKSI,ZSPD,95,22,,,91,,,,,,
2024-04-20 23:23,HL7554,KAL197,RKSI,ZMCK,87,21,,,83.4,,,,,,
2024-04-20 22:56,HL8227,KAL408,YBBN,RKSI,91,24,,,,,,,,,
2024-04-20 18:11,HL8003,KAL952,OMDB,RKSI,101,37,,,,,,,,,
2024-04-20 17:47,HL7702,KAL488,VVPQ,RKSI,96,32,,,,,,,,,
2024-04-20 17:00,HL8212,KAL476,VVTS,RKSI,101,52,,,,,,,,,
2024-04-20 16:11,HL8026,KAL668,VTCC,RKSI,108,40,,,,,,,,,
2024-04-20 16:01,HL7710,KAL462,VVDN,RKSI,98,31,,,,,,,,,
2024-04-20 15:47,HL8025,KAL672,WMKK,RKSI,102,28,,,,,,,,,
2024-04-20 11:14,HL8227,KAL407,RKSI,YBBN,88,18,,,85.6,,,,,,
2024-04-20 11:13,HL7709,KAL177,RKSI,VHHH,83,17,,,81,,,,,,
2024-04-20 10:46,HL8001,KAL2104,RJTT,RKSS,93,31,,,,,,,,,
2024-04-20 10:06,HL8002,KAL743,RKSI,RJGG,92,19,,,89.2,,,,,,
2024-04-20 9:25,HL8228,KAL726,RJBB,RKSI,92,20,,,,,,,,,
2024-04-20 8:51,HL7524,KAL458,VVDN,RKSI,100,38,,,,,,,,,
2024-04-20 8:13,HL8026,KAL667,RKSI,VTCC,89,22,,,85,,,,,,
2024-04-20 7:41,HL8025,KAL671,RKSI,WMKK,90,16,,,88.4,,,,,,
2024-04-20 7:24,HL8001,KAL2103,RKSS,RJTT,89,25,,,,,,,,,
2024-04-20 7:20,HL8027,KAL422,PGUM,RKSI,105,45,,,,,,,,,
2024-04-20 7:03,HL7587,KAL1254,RKPC,RKSS,91,21,,,,,,,,,
2024-04-20 6:49,HL8002,KAL870,ZYTL,RKSI,96,23,,,,,,,,,
2024-04-20 6:35,HL7586,KAL1246,RKPC,RKSS,91,28,,,,,,,,,
2024-04-20 5:40,HL7554,KAL704,RJAA,RKSI,97,30,,,,,,,,,
2024-04-20 5:34,HL7553,KAL766,RJCC,RKSI,87,20,,,,,,,,,
2024-04-20 4:54,HL8003,KAL951,RKSI,OMDB,92,28,,,85.6,,,,,,
2024-04-20 4:22,HL7702,KAL172,VHHH,RKSI,98,34,,,,,,,,,
2024-04-20 3:40,HL8001,KAL2102,RJTT,RKSS,98,35,,,,,,,,,
2024-04-20 3:28,HL8025,KAL894,ZSPD,RKSI,96,21,,,,,,,,,
2024-04-20 1:49,HL7701,KAL846,ZSQD,RKSI,98,26,,,,,,,,,
2024-04-20 1:08,HL7584,KAL173,RKSI,VHHH,88,15,,,86.8,,,,,,
2024-04-20 1:01,HL8027,KAL421,RKSI,PGUM,93,30,,,85.8,,,,,,
2024-04-19 23:52,HL7540,KAL827,RKSI,ZGSZ,99,19,,,96.2,,,,,,
2024-04-19 23:42,HL8025,KAL893,RKSI,ZSPD,91,17,,,89,,,,,,
2024-04-19 23:27,HL7585,KAL441,RKSI,VVNB,87,22,,,83,,,,,,
2024-04-19 22:42,HL8227,KAL408,YBBN,RKSI,93,26,,,,,,,,,
2024-04-19 21:18,HL8228,----------,----,----,86,16,,,,,,,,,
2024-04-19 18:20,HL8003,KAL468,VVCR,RKSI,101,40,,,,,,,,,
2024-04-19 17:37,HL8276,KAL9934,LGAV,RKSI,89,32,,,,,,,,,
2024-04-19 17:28,HL8212,KAL952A,OMDB,RKSI,98,44,,,,,,,,,
2024-04-19 17:26,HL8027,KAL488,VVPQ,RKSI,102,43,,,,,,,,,
2024-04-19 16:10,HL8025,KAL668,VTCC,RKSI,107,32,,,,,,,,,
2024-04-19 15:58,HL7524,KAL462,VVDN,RKSI,98,36,,,,,,,,,
2024-04-19 15:41,HL8002,KAL672,WMKK,RKSI,104,34,,,,,,,,,
2024-04-19 11:50,HL8003,KAL467,RKSI,VVCR,93,24,,,88.2,,,,,,
2024-04-19 11:08,HL8001,KAL2104,RJTT,RKSS,95,32,,,,,,,,,
2024-04-19 10:20,HL8027,KAL487,RKSI,VVPQ,93,31,,,85.4,,,,,,
2024-04-19 10:12,HL8026,KAL743,RKSI,RJGG,92,23,,,87.6,,,,,,
2024-04-19 9:26,HL8025,KAL667,RKSI,VTCC,93,17,,,91,,,,,,
2024-04-19 9:11,HL7709,KAL458,VVDN,RKSI,96,33,,,,,,,,,
2024-04-19 8:44,HL7554,KAL866,ZGGG,RKSI,98,34,,,,,,,,,
2024-04-19 7:31,HL8002,KAL671,RKSI,WMKK,96,23,,,91.6,,,,,,
2024-04-19 7:26,HL8001,KAL2103,RKSS,RJTT,98,35,,,,,,,,,
2024-04-19 7:25,HL7702,KAL187,RKSI,RCTP,89,23,,,84.6,,,,,,
2024-04-19 6:34,HL8026,KAL870,ZYTL,RKSI,95,27,,,,,,,,,
2024-04-19 6:27,HL7540,KAL828,ZGSZ,RKSI,112,30,,,,,,,,,
2024-04-19 6:27,HL7584,KAL820,ZGHA,RKSI,98,27,,,,,,,,,
2024-04-19 6:23,HL7553,KAL174,VHHH,RKSI,101,39,,,,,,,,,
2024-04-19 6:23,HL7710,KAL725,RKSI,RJBB,87,21,,,83.4,,,,,,
2024-04-19 5:22,HL8003,KAL442,VVNB,RKSI,101,39,,,,,,,,,
2024-04-19 4:58,HL7585,KAL198,ZMCK,RKSI,83,17,,,,,,,,,
2024-04-19 4:58,HL8228,KAL102,ZSNJ,RKSI,90,17,,,,,,,,,
2024-04-19 4:19,HL8027,KAL172,VHHH,RKSI,107,45,,,,,,,,,
2024-04-19 4:11,HL8025,KAL138,ZHHH,RKSI,95,21,,,,,,,,,
2024-04-19 4:02,HL8026,KAL869,RKSI,ZYTL,93,25,,,87.8,,,,,,
2024-04-19 3:30,HL8001,KAL2102,RJTT,RKSS,96,33,,,,,,,,,
2024-04-19 3:23,HL7701,KAL421,RKSI,PGUM,99,24,,,94.2,,,,,,
2024-04-19 3:21,HL8002,KAL894,ZSPD,RKSI,99,27,,,,,,,,,
2024-04-19 2:37,HL7586,KAL1188,RKPC,RKSS,90,26,,,,,,,,,
2024-04-19 1:35,HL7587,KAL1174,RKPC,RKSS,90,19,,,,,,,,,
2024-04-19 1:14,HL7524,KAL703,RKSI,RJAA,86,26,,,80.4,,,,,,
2024-04-19 1:12,HL8228,KAL101,RKSI,ZSNJ,90,16,,,88.4,,,,,,
2024-04-18 23:27,HL8002,KAL893,RKSI,ZSPD,93,20,,,89.8,,,,,,
2024-04-18 23:14,HL8003,KAL441,RKSI,VVNB,95,24,,,90.2,,,,,,
2024-04-18 23:08,HL8027,KAL171,RKSI,VHHH,91,29,,,84.2,,,,,,
2024-04-18 19:27,HL8227,KAL952D,OMDB,RKSI,99,33,,,,,,,,,
2024-04-18 16:48,HL8276,KAL178,VHHH,RKSI,97,42,,,,,,,,,
2024-04-18 16:10,HL8002,KAL668,VTCC,RKSI,109,39,,,,,,,,,
2024-04-18 15:48,HL7702,KAL462,VVDN,RKSI,98,33,,,,,,,,,
2024-04-18 15:41,HL7553,KAL624,RPLL,RKSI,101,41,,,,,,,,,
2024-04-18 15:19,HL8027,KAL672,WMKK,RKSI,102,43,,,,,,,,,
2024-04-18 14:34,HL8228,KAL952,OMDB,RKSI,102,29,,,,,,,,,
2024-04-18 14:15,HL8003,KAL498,VIDP,RKSI,108,49,,,,,,,,,
2024-04-18 11:02,HL8276,KAL177,RKSI,VHHH,87,30,,,79.8,,,,,,
2024-04-18 10:46,HL8001,KAL2104,RJTT,RKSS,92,28,,,,,,,,,
2024-04-18 10:14,HL7586,KAL1312,RKPC,RKSS,88,24,,,,,,,,,
2024-04-18 10:08,HL8026,KAL743,RKSI,RJGG,90,23,,,85.6,,,,,,
2024-04-18 9:33,HL8002,KAL667,RKSI,VTCC,97,24,,,92.2,,,,,,
2024-04-18 8:39,HL7554,KAL458,VVDN,RKSI,100,35,,,,,,,,,
2024-04-18 8:11,HL8228,KAL951,OOMS,OMDB,102,30,,,,,,,,,
2024-04-18 7:32,HL8027,KAL671,RKSI,WMKK,97,32,,,89,,,,,,
2024-04-18 7:09,HL8001,KAL2103,RKSS,RJTT,97,33,,,,,,,,,
2024-04-18 6:53,HL8025,KAL422,PGUM,RKSI,103,29,,,,,,,,,
2024-04-18 6:33,HL7524,KAL174,VHHH,RKSI,95,34,,,,,,,,,
2024-04-18 6:31,HL8002,KAL870,ZYTL,RKSI,98,26,,,,,,,,,
2024-04-18 5:38,HL7701,KAL828,ZGSZ,RKSI,103,28,,,,,,,,,
2024-04-18 5:29,HL7710,KAL442,VVNB,RKSI,100,33,,,,,,,,,
2024-04-18 4:14,HL8026,KAL138,ZHHH,RKSI,99,30,,,,,,,,,
2024-04-18 4:07,HL8002,KAL869,RKSI,ZYTL,96,24,,,91.2,,,,,,
2024-04-18 3:28,HL8001,KAL2102,RJTT,RKSS,95,32,,,,,,,,,
2024-04-18 3:13,HL8027,KAL894,ZSPD,RKSI,95,34,,,,,,,,,
2024-04-18 2:35,HL7587,KAL1188,RKPC,RKSS,88,18,,,,,,,,,
2024-04-18 1:48,HL7540,KAL846,ZSQD,RKSI,103,24,,,,,,,,,
2024-04-18 1:32,HL7586,KAL1174,RKPC,RKSS,88,25,,,,,,,,,
2024-04-18 0:55,HL8025,KAL421,RKSI,PGUM,92,17,,,90,,,,,,
2024-04-17 23:39,HL7553,KAL197,RKSI,ZMCK,90,25,,,84.8,,,,,,
2024-04-17 23:29,HL8027,KAL893,RKSI,ZSPD,91,29,,,84.2,,,,,,
2024-04-17 23:06,HL7709,KAL831,RKSI,ZYTX,86,16,,,84.4,,,,,,
2024-04-17 23:03,HL7585,KAL787,RKSI,RJFF,84,18,,,81.6,,,,,,
2024-04-17 22:45,HL8276,KAL408,YBBN,RKSI,92,38,,,,,,,,,
2024-04-17 18:39,HL8026,----------,----,----,91,17,,,,,,,,,
2024-04-17 18:38,HL7584,KAL468,VVCR,RKSI,100,28,,,,,,,,,
2024-04-17 18:07,HL7554,KAL488,VVPQ,RKSI,97,33,,,,,,,,,
2024-04-17 17:11,HL7702,KAL690,VDPP,RKSI,99,36,,,,,,,,,
2024-04-17 15:32,HL8025,KAL672,WMKK,RKSI,102,29,,,,,,,,,
2024-04-17 11:03,HL8001,KAL2104,RJTT,RKSS,94,30,,,,,,,,,
2024-04-17 10:59,HL8027,KAL188,RCTP,RKSI,105,43,,,,,,,,,
2024-04-17 10:08,HL7586,KAL1312,RKPC,RKSS,89,23,,,,,,,,,
2024-04-17 10:08,HL8002,KAL743,RKSI,RJGG,91,18,,,88.6,,,,,,
2024-04-17 7:24,HL8025,KAL671,RKSI,WMKK,93,15,,,91.8,,,,,,
2024-04-17 7:18,HL8001,KAL2103,RKSS,RJTT,96,31,,,,,,,,,
2024-04-17 7:17,HL8027,KAL187,RKSI,RCTP,94,32,,,86,,,,,,
2024-04-17 7:02,HL8003,KAL422,PGUM,RKSI,102,40,,,,,,,,,
2024-04-17 6:42,HL8002,KAL870,ZYTL,RKSI,100,27,,,,,,,,,
2024-04-17 5:33,HL7524,KAL442,VVNB,RKSI,101,39,,,,,,,,,
2024-04-17 5:21,HL7701,KAL198,ZMCK,RKSI,97,21,,,,,,,,,
2024-04-17 5:11,HL8212,KAL766,RJCC,RKSI,86,26,,,,,,,,,
2024-04-17 4:52,HL8276,KAL102,ZSNJ,RKSI,89,31,,,,,,,,,
2024-04-17 4:46,HL7709,KAL820,ZGHA,RKSI,89,25,,,,,,,,,
2024-04-17 4:17,HL7585,KAL138,ZHHH,RKSI,91,26,,,,,,,,,
2024-04-17 3:33,HL8001,KAL2102,RJTT,RKSS,96,33,,,,,,,,,
2024-04-17 3:21,HL8025,KAL894,ZSPD,RKSI,90,14,,,,,,,,,
2024-04-17 3:11,HL8026,KAL660,VTBS,RKSI,108,40,,,,,,,,,
2024-04-17 2:40,HL7587,KAL1188,RKPC,RKSS,87,17,,,,,,,,,
2024-04-17 2:05,HL7540,KAL457,RKSI,VVDN,99,17,,,97,,,,,,
2024-04-17 1:58,HL7553,KAL846,ZSQD,RKSI,91,31,,,,,,,,,
2024-04-17 1:27,HL7586,KAL1174,RKPC,RKSS,89,23,,,,,,,,,
2024-04-17 1:00,HL7584,KAL173,RKSI,VHHH,93,13,,,92.6,,,,,,
2024-04-16 23:42,HL7554,KAL827,RKSI,ZGSZ,86,17,,,84,,,,,,
2024-04-16 23:29,HL8025,KAL893,RKSI,ZSPD,89,9,,,90.2,,,,,,
2024-04-16 23:06,HL7702,KAL171,RKSI,VHHH,91,15,,,89.8,,,,,,
2024-04-16 20:56,HL7701,----------,----,----,84,13,,,,,,,,,
2024-04-16 16:37,HL8212,KAL178,VHHH,RKSI,98,45,,,,,,,,,
2024-04-16 16:11,HL8002,KAL668,VTCC,RKSI,108,38,,,,,,,,,
2024-04-16 14:24,HL8227,KAL498,VIDP,RKSI,105,36,,,,,,,,,
2024-04-16 13:53,HL8025,KAL9696,VNKT,RKSI,103,26,,,,,,,,,
2024-04-16 10:55,HL8026,KAL659,RKSI,VTBS,86,17,,,84,,,,,,
2024-04-16 10:51,HL8212,KAL177,RKSI,VHHH,88,24,,,83.2,,,,,,
2024-04-16 10:50,HL8001,KAL2104,RJTT,RKSS,93,30,,,,,,,,,
2024-04-16 10:44,HL7587,KAL1312,RKPC,RKSS,86,16,,,,,,,,,
2024-04-16 10:04,HL8027,KAL743,RKSI,RJGG,86,24,,,81.2,,,,,,
2024-04-16 9:46,HL7710,KAL689,RKSI,VDPP,91,14,,,90.2,,,,,,
2024-04-16 9:31,HL7585,KAL461,RKSI,VVDN,88,16,,,86.4,,,,,,
2024-04-16 8:21,HL8002,KAL667,RKSI,VTCC,89,16,,,87.4,,,,,,
2024-04-16 7:27,HL8228,KAL951,RKSI,OMDB,91,13,,,90.6,,,,,,
2024-04-16 7:22,HL8001,KAL2103,RKSS,RJTT,91,27,,,,,,,,,
2024-04-16 7:02,HL8003,KAL422,PGUM,RKSI,102,40,,,,,,,,,
2024-04-16 6:24,HL7702,KAL725,RKSI,RJBB,84,18,,,81.6,,,,,,
2024-04-16 5:57,HL8212,KAL898,ZSPD,RKSI,91,35,,,,,,,,,
2024-04-16 5:40,HL7554,KAL766,RJCC,RKSI,85,21,,,,,,,,,
2024-04-16 5:29,HL8027,KAL186,RCTP,RKSI,102,43,,,,,,,,,
2024-04-16 4:41,HL8025,KAL2995,RKSI,VNKT,90,16,,,88.4,,,,,,
2024-04-16 4:15,HL8002,KAL138,ZHHH,RKSI,98,25,,,,,,,,,
2024-04-16 4:03,HL8227,KAL497,RKSI,VIDP,85,18,,,82.6,,,,,,
2024-04-16 3:38,HL8001,KAL2102,RJTT,RKSS,93,31,,,,,,,,,
2024-04-16 2:58,HL7586,KAL1188,RKPC,RKSS,89,25,,,,,,,,,
2024-04-16 2:55,HL8026,KAL660,VTBS,RKSI,109,41,,,,,,,,,
2024-04-16 2:05,HL7524,KAL457,RKSI,VVDN,86,20,,,82.8,,,,,,
2024-04-16 1:45,HL7587,KAL1174,RKPC,RKSS,87,17,,,,,,,,,
2024-04-16 1:35,HL8027,KAL185,RKSI,RCTP,87,26,,,81.4,,,,,,
2024-04-16 0:56,HL7709,KAL173,RKSI,VHHH,85,14,,,84.2,,,,,,
2024-04-16 0:51,HL8003,KAL421,RKSI,PGUM,94,20,,,90.8,,,,,,
2024-04-15 23:46,HL7540,KAL827,RKSI,ZGSZ,96,13,,,95.6,,,,,,
2024-04-15 23:28,HL7584,KAL441,RKSI,VVNB,92,13,,,91.6,,,,,,
2024-04-15 22:39,HL8276,KAL408,YBBN,RKSI,92,36,,,,,,,,,
2024-04-15 18:23,HL8228,KAL952,OMDB,RKSI,98,27,,,,,,,,,
2024-04-15 17:31,HL8027,KAL488,VVPQ,RKSI,102,44,,,,,,,,,
2024-04-15 16:41,HL8212,KAL178,VHHH,RKSI,99,42,,,,,,,,,
2024-04-15 16:30,HL7710,KAL668,VTCC,RKSI,96,32,,,,,,,,,
2024-04-15 16:21,HL7585,KAL624,RPLL,RKSI,97,36,,,,,,,,,
2024-04-15 16:17,HL8003,KAL490,VYYY,RKSI,104,41,,,,,,,,,
2024-04-15 15:42,HL7702,KAL672,WMKK,RKSI,97,32,,,,,,,,,
2024-04-15 11:12,HL8276,KAL407,RKSI,YBBN,84,25,,,78.8,,,,,,
2024-04-15 11:11,HL8212,KAL177,RKSI,VHHH,85,25,,,79.8,,,,,,
2024-04-15 11:03,HL8002,KAL188,RCTP,RKSI,105,31,,,,,,,,,
2024-04-15 10:59,HL8026,KAL659,RKSI,VTBS,87,18,,,84.6,,,,,,
2024-04-15 10:50,HL8001,KAL2104,RJTT,RKSS,93,29,,,,,,,,,
2024-04-15 10:16,HL8027,KAL487,RKSI,VVPQ,87,26,,,81.4,,,,,,
2024-04-15 10:07,HL8227,KAL743,RKSI,RJGG,85,15,,,83.8,,,,,,
2024-04-15 8:59,HL7584,KAL1187,RKSS,RKPC,91,14,,,,,,,,,
2024-04-15 8:15,HL8003,KAL489,RKSI,VYYY,94,22,,,90,,,,,,
2024-04-15 7:25,HL8002,KAL187,RKSI,RCTP,91,17,,,89,,,,,,
2024-04-15 7:04,HL8001,KAL2103,RKSS,RJTT,89,25,,,,,,,,,
2024-04-15 6:57,HL8025,KAL422,PGUM,RKSI,104,31,,,,,,,,,
2024-04-15 6:13,HL7524,KAL174,VHHH,RKSI,100,40,,,,,,,,,
2024-04-15 5:49,HL8212,KAL898,ZSPD,RKSI,96,40,,,,,,,,,
2024-04-15 5:36,HL8026,KAL442,VVNB,RKSI,103,36,,,,,,,,,
2024-04-15 5:10,HL8027,KAL198,ZMCK,RKSI,90,26,,,,,,,,,
2024-04-15 4:54,HL8227,KAL102,ZSNJ,RKSI,99,30,,,,,,,,,
2024-04-15 4:54,HL8228,KAL951,RKSI,OMDB,87,12,,,87,,,,,,
2024-04-15 3:28,HL8001,KAL2102,RJTT,RKSS,96,33,,,,,,,,,
2024-04-15 2:54,HL8002,KAL832,ZYTX,RKSI,92,19,,,,,,,,,
2024-04-15 2:04,HL7540,KAL457,RKSI,VVDN,100,16,,,98.4,,,,,,
2024-04-15 1:54,HL7554,KAL846,ZSQD,RKSI,89,24,,,,,,,,,
2024-04-15 1:48,HL7587,KAL1174,RKPC,RKSS,93,23,,,,,,,,,
2024-04-15 1:17,HL8227,KAL101,RKSI,ZSNJ,90,20,,,86.8,,,,,,
2024-04-15 0:54,HL8025,KAL421,RKSI,PGUM,91,14,,,90.2,,,,,,
2024-04-15 0:39,HL7585,KAL819,RKSI,ZGHA,85,18,,,82.6,,,,,,
2024-04-14 23:48,HL7709,KAL827,RKSI,ZGSZ,85,20,,,81.8,,,,,,
2024-04-14 23:31,HL7702,KAL893,RKSI,ZSPD,88,18,,,85.6,,,,,,
2024-04-14 23:27,HL8027,KAL197,RKSI,ZMCK,94,32,,,86,,,,,,
2024-04-14 23:12,HL8002,KAL831,RKSI,ZYTX,92,20,,,88.8,,,,,,
2024-04-14 22:25,HL7584,KAL1118,RKPC,RKSS,93,22,,,,,,,,,
2024-04-14 16:32,HL8027,KAL668,VTCC,RKSI,105,45,,,,,,,,,
2024-04-14 16:09,HL8002,KAL462,VVDN,RKSI,106,33,,,,,,,,,
2024-04-14 16:01,HL8025,KAL672,WMKK,RKSI,100,28,,,,,,,,,
2024-04-14 15:40,HL7553,KAL624,RPLL,RKSI,100,41,,,,,,,,,
2024-04-14 14:56,HL8227,KAL498,VIDP,RKSI,100,34,,,,,,,,,
2024-04-14 11:24,HL8276,KAL407,RKSI,YBBN,91,35,,,81.8,,,,,,
2024-04-14 10:55,HL8001,KAL2104,RJTT,RKSS,91,29,,,,,,,,,
2024-04-14 10:43,HL7710,KAL659,RKSI,VTBS,91,24,,,86.2,,,,,,
2024-04-14 10:21,HL8003,KAL743,RKSI,RJGG,92,28,,,85.6,,,,,,
2024-04-14 9:45,HL7524,KAL689,RKSI,VDPP,89,28,,,82.6,,,,,,
2024-04-14 9:41,HL8002,KAL461,RKSI,VVDN,97,23,,,92.6,,,,,,
2024-04-14 9:27,HL8027,KAL667,RKSI,VTCC,97,35,,,87.8,,,,,,
2024-04-14 8:09,HL8025,KAL671,RKSI,WMKK,96,21,,,92.4,,,,,,
2024-04-14 7:36,HL8003,KAL870,ZYTL,RKSI,94,23,,,,,,,,,
2024-04-14 7:22,HL8001,KAL2103,RKSS,RJTT,102,37,,,,,,,,,
2024-04-14 6:50,HL8026,KAL422,PGUM,RKSI,104,38,,,,,,,,,
2024-04-14 5:21,HL7585,KAL442,VVNB,RKSI,98,34,,,,,,,,,
2024-04-14 4:59,HL8002,KAL704,RJAA,RKSI,97,25,,,,,,,,,
2024-04-14 4:57,HL8027,KAL102,ZSNJ,RKSI,101,40,,,,,,,,,
2024-04-14 4:36,HL8228,KAL951,RKSI,OMDB,94,23,,,89.6,,,,,,
2024-04-14 4:31,HL8227,KAL497,RKSI,VIDP,93,27,,,87,,,,,,
2024-04-14 4:30,HL7702,KAL820,ZGHA,RKSI,96,27,,,,,,,,,
2024-04-14 4:21,HL7709,----------,----,----,88,27,,,,,,,,,
2024-04-14 4:10,HL8025,KAL138,ZHHH,RKSI,101,25,,,,,,,,,
2024-04-14 3:56,HL8003,KAL869,RKSI,ZYTL,96,34,,,87.2,,,,,,
2024-04-14 3:31,HL8001,KAL2102,RJTT,RKSS,95,32,,,,,,,,,
2024-04-14 3:27,HL7720,KAL894,ZSPD,RKSI,96,21,,,,,,,,,
2024-04-14 3:01,HL7540,KAL660,VTBS,RKSI,116,36,,,,,,,,,
2024-04-14 2:09,HL7587,KAL1174,RKPC,RKSS,93,24,,,,,,,,,
2024-04-14 0:57,HL8026,KAL421,RKSI,PGUM,92,25,,,86.8,,,,,,
2024-04-13 23:45,HL8025,KAL137,RKSI,ZHHH,92,16,,,90.4,,,,,,
2024-04-13 23:20,HL7553,KAL197,RKSI,ZMCK,89,26,,,83.4,,,,,,
2024-04-13 22:39,HL8276,KAL408,YBBN,RKSI,93,37,,,,,,,,,
2024-04-13 18:52,HL8212,KAL2934,LGAV,RKSI,93,37,,,,,,,,,
2024-04-13 18:40,HL8228,KAL952,OMDB,RKSI,97,27,,,,,,,,,
2024-04-13 18:07,HL7554,KAL468,VVCR,RKSI,97,34,,,,,,,,,
2024-04-13 17:33,HL8026,KAL488,VVPQ,RKSI,102,36,,,,,,,,,
2024-04-13 16:04,HL7710,KAL668,VTCC,RKSI,99,35,,,,,,,,,
2024-04-13 15:36,HL8025,KAL672,WMKK,RKSI,102,29,,,,,,,,,
2024-04-13 11:07,HL8276,KAL407,RKSI,YBBN,84,28,,,77.6,,,,,,
2024-04-13 10:53,HL8027,KAL188,RCTP,RKSI,102,43,,,,,,,,,
2024-04-13 10:43,HL8001,KAL2104,RJTT,RKSS,90,27,,,,,,,,,
2024-04-13 10:33,HL7587,KAL1312,RKPC,RKSS,89,20,,,,,,,,,
2024-04-13 10:21,HL8026,KAL487,RKSI,VVPQ,90,20,,,86.8,,,,,,
2024-04-13 10:11,HL8003,KAL743,RKSI,RJGG,94,23,,,89.6,,,,,,
2024-04-13 8:25,HL7709,----------,----,----,83,22,,,,,,,,,
2024-04-13 7:26,HL8025,KAL671,RKSI,WMKK,93,18,,,90.6,,,,,,
2024-04-13 7:19,HL8001,KAL2103,RKSS,RJTT,98,35,,,,,,,,,
2024-04-13 7:16,HL8276,KAL870,ZYTL,RKSI,87,31,,,,,,,,,
2024-04-13 7:12,HL8027,KAL187,RKSI,RCTP,95,33,,,86.6,,,,,,
2024-04-13 7:00,HL8002,KAL422,PGUM,RKSI,105,34,,,,,,,,,
2024-04-13 6:20,HL7585,KAL725,RKSI,RJBB,90,23,,,85.6,,,,,,
2024-04-13 5:07,HL8026,KAL704,RJAA,RKSI,94,26,,,,,,,,,
2024-04-13 5:04,HL8003,KAL766,RJCC,RKSI,92,25,,,,,,,,,
2024-04-13 5:01,HL7524,KAL828,ZGSZ,RKSI,101,38,,,,,,,,,
2024-04-13 5:00,HL7720,KAL198,ZMCK,RKSI,99,21,,,,,,,,,
2024-04-13 4:51,HL8276,KAL869,RKSI,ZYTL,91,34,,,82.2,,,,,,
2024-04-13 4:27,HL8228,KAL951,RKSI,OMDB,93,22,,,89,,,,,,
2024-04-13 3:48,HL8001,KAL2102,RJTT,RKSS,94,32,,,,,,,,,
2024-04-13 3:28,HL8025,KAL894,ZSPD,RKSI,91,17,,,,,,,,,
2024-04-13 3:00,HL7584,KAL660,VTBS,RKSI,105,33,,,,,,,,,
2024-04-13 2:36,HL7586,KAL1188,RKPC,RKSS,89,24,,,,,,,,,
