Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,Compensated_avg
2025-06-07 0:24,HL8002,KAL805,RKSI,ZBTJ,101,24,,,98,91.53333333
2025-06-06 23:54,HL8026,KAL865,RKSI,ZGGG,95,31,,,83.6,88.2
2025-06-06 23:48,HL7554,KAL827,RKSI,ZGSZ,98,34,,,83,85.53333333
2025-06-06 23:34,HL7587,KAL197,RKSI,ZMCK,93,24,,,90,90.06666667
2025-06-06 14:45,HL7720,KAL647,RKSI,WSSS,99,23,,,97.2,92.8
2025-06-06 11:41,HL7585,KAL719,RKSI,RJTT,93,23,,,91.2,91.53333333
2025-06-06 11:31,HL8003,KAL407,RKSI,YBBN,100,33,,,86.2,87.26666667
2025-06-06 9:49,HL8026,KAL667,RKSI,VTCC,97,32,,,84.4,88.13333333
2025-06-06 7:38,HL8025,KAL633,RKSI,WADD,98,25,,,93.8,85.86666667
2025-06-06 4:49,HL8001,KAL951,RKSI,OMDB,98,37,,,79.4,86.06666667
2025-06-06 0:27,HL8003,KAL811,RKSI,ZLXY,100,34,,,85,86.93333333
2025-06-05 23:13,HL8025,KAL831,RKSI,ZYTX,97,22,,,96.4,94.26666667
2025-06-05 8:19,HL8002,KAL485,RKSI,VVPQ,108,27,,,101.4,93.93333333
2025-06-05 8:03,HL7554,KAL671,RKSI,WMKK,99,34,,,84,90.46666667
2025-06-05 7:31,HL8003,KAL633,RKSI,WADD,101,34,,,86,84.2
2025-06-05 4:55,HL8027,KAL951,RKSI,OMDB,94,31,,,82.6,87.86666667
2025-06-05 3:59,HL8025,KAL497,RKSI,VIDP,98,24,,,95,86.06666667
2025-06-05 0:12,HL8001,KAL137,RKSI,ZHHH,92,31,,,80.6,92.13333333
2025-06-05 0:10,HL7720,KAL811,RKSI,ZLXY,99,20,,,100.8,91.86666667
2025-06-04 23:52,HL7701,KAL827,RKSI,ZGSZ,90,18,,,94.2,100.0666667
2025-06-04 11:52,HL8002,KAL719,RKSI,RJTT,107,23,,,105.2,94.86666667
2025-06-04 11:26,HL8026,KAL407,RKSI,YBBN,93,28,,,85.2,91.06666667
2025-06-04 4:08,HL8026,KAL869,RKSI,ZYTL,93,30,,,82.8,86.93333333
2025-06-04 0:22,HL7585,KAL811,RKSI,ZLXY,91,20,,,92.8,89.4
2025-06-03 23:18,HL7587,KAL831,RKSI,ZYTX,92,21,,,92.6,90
2025-06-03 10:14,HL8027,KAL689,RKSI,VDPP,90,26,,,84.6,88.2
2025-06-03 7:21,HL8003,KAL633,RKSI,WADD,100,32,,,87.4,85.66666667
2025-06-03 4:26,HL8026,KAL951,RKSI,OMDB,94,29,,,85,89.8
2025-06-03 3:56,HL8025,KAL497,RKSI,VIDP,94,19,,,97,89.8
2025-06-03 0:33,HL8003,KAL805,RKSI,ZBTJ,100,32,,,87.4,89.13333333
2025-06-02 23:54,HL7554,KAL137,RKSI,ZHHH,98,34,,,83,88.2
2025-06-02 23:30,HL7701,KAL831,RKSI,ZYTX,90,18,,,94.2,89
2025-06-02 23:12,HL7702,KAL197,RKSI,ZMCK,94,25,,,89.8,89.26666667
2025-06-02 11:09,HL8001,KAL407,RKSI,YBBN,94,30,,,83.8,88.8
2025-06-02 9:29,HL7587,KAL667,RKSI,VTCC,91,20,,,92.8,87.33333333
2025-06-02 8:17,HL8026,KAL485,RKSI,VVPQ,92,27,,,85.4,94.66666667
2025-06-02 5:02,HL8002,KAL695,RKSI,VNKT,110,25,,,105.8,94.8
2025-06-02 4:42,HL8025,KAL951,RKSI,OMDB,95,23,,,93.2,94.73333333
2025-06-02 1:43,HL7710,KAL185,RKSI,RCTP,93,28,,,85.2,86.06666667
2025-06-02 0:19,HL8001,KAL811,RKSI,ZLXY,90,30,,,79.8,87.6
2025-06-01 23:46,HL7720,KAL827,RKSI,ZGSZ,96,20,,,97.8,90.93333333
2025-06-01 23:13,HL7585,KAL831,RKSI,ZYTX,91,18,,,95.2,93.06666667
2025-06-01 14:42,HL8026,KAL647,RKSI,WSSS,94,28,,,86.2,90.06666667
2025-06-01 10:23,HL8003,KAL743,RKSI,RJGG,99,30,,,88.8,93.06666667
2025-06-01 8:22,HL8002,KAL485,RKSI,VVPQ,106,23,,,104.2,94.4
2025-06-01 7:47,HL7587,KAL671,RKSI,WMKK,92,23,,,90.2,92.13333333
2025-06-01 7:34,HL8001,KAL633,RKSI,WADD,97,34,,,82,88.46666667
2025-06-01 4:44,HL8025,KAL951,RKSI,OMDB,95,23,,,93.2,88.4
2025-05-31 23:51,HL7701,KAL827,RKSI,ZGSZ,90,17,,,90,90.86666667
2025-05-31 23:09,HL7554,KAL831,RKSI,ZYTX,95,31,,,89.4,91.06666667
2025-05-31 22:46,HL7720,KAL146P,RKSI,RKSS,95,20,,,93.8,91.66666667
2025-05-31 11:24,HL8003,KAL407,RKSI,YBBN,97,30,,,91.8,90.66666667
2025-05-31 8:12,HL8027,KAL485,RKSI,VVPQ,90,26,,,86.4,89.86666667
2025-05-31 5:20,HL8025,KAL951,RKSI,OMDB,93,21,,,91.4,91.13333333
2025-05-31 4:13,HL7720,KAL869,RKSI,ZYTL,98,23,,,95.6,97.86666667
2025-05-31 0:54,HL8002,KAL469,RKSI,VVTS,105,13,,,106.6,96.6
2025-05-31 0:14,HL8027,KAL805,RKSI,ZBTJ,92,28,,,87.6,96.66666667
2025-05-30 23:58,HL7553,KAL827,RKSI,ZGSZ,101,30,,,95.8,90.13333333
2025-05-30 11:13,HL8026,KAL407,RKSI,YBBN,91,27,,,87,90.66666667
2025-05-30 9:36,HL7585,KAL667,RKSI,VTCC,90,19,,,89.2,88.46666667
2025-05-30 8:17,HL8027,KAL485,RKSI,VVPQ,94,29,,,89.2,90.26666667
2025-05-30 0:51,HL8003,KAL469,RKSI,VVTS,98,31,,,92.4,92.93333333
2025-05-29 23:58,HL7553,KAL865,RKSI,ZGGG,102,29,,,97.2,93
2025-05-29 23:55,HL7554,KAL137,RKSI,ZHHH,95,31,,,89.4,91.93333333
2025-05-29 23:43,HL8026,KAL827,RKSI,ZGSZ,94,29,,,89.2,89.86666667
2025-05-29 9:27,HL7587,KAL667,RKSI,VTCC,93,22,,,91,96.26666667
2025-05-29 8:13,HL8002,KAL485,RKSI,VVPQ,107,13,,,108.6,98.26666667
2025-05-29 7:17,HL8003,KAL633,RKSI,WADD,102,34,,,95.2,97
2025-05-29 5:00,HL8001,KAL951,RKSI,OMDB,94,34,,,87.2,90.4
2025-05-29 0:41,HL8026,KAL469,RKSI,VVTS,94,30,,,88.8,94.53333333
2025-05-29 0:14,HL8002,KAL755,RKSI,ROAH,106,13,,,107.6,94.86666667
2025-05-28 23:55,HL7710,KAL865,RKSI,ZGGG,93,29,,,88.2,95.46666667
2025-05-28 11:15,HL8025,KAL407,RKSI,YBBN,91,18,,,90.6,95.46666667
2025-05-28 7:29,HL8002,KAL633,RKSI,WADD,106,13,,,107.6,96.93333333
2025-05-28 4:10,HL8025,KAL869,RKSI,ZYTL,95,23,,,92.6,96.6
2025-05-28 0:38,HL8003,KAL469,RKSI,VVTS,94,28,,,89.6,90.13333333
2025-05-28 0:30,HL7587,KAL811,RKSI,ZLXY,89,19,,,88.2,87.46666667
2025-05-27 23:50,HL8001,KAL827,RKSI,ZGSZ,89,28,,,84.6,86.33333333
2025-05-27 16:57,HL8026,KAL647,RKSI,WSSS,89,24,,,86.2,88.6
2025-05-27 11:29,HL7553,KAL719,RKSI,RJTT,99,27,,,95,89.6
2025-05-27 10:13,HL7554,KAL689,RKSI,VDPP,92,28,,,87.6,89.66666667
2025-05-27 8:09,HL8001,KAL485,RKSI,VVPQ,92,31,,,86.4,89
2025-05-27 7:11,HL8003,KAL633,RKSI,WADD,99,32,,,93,91.13333333
2025-05-27 4:48,HL8025,KAL951,RKSI,OMDB,96,22,,,94,92
2025-05-27 1:59,HL8026,KAL457,RKSI,VVDN,93,27,,,89,90
2025-05-27 0:34,HL7585,KAL469,RKSI,VVTS,87,17,,,87,86.73333333
2025-05-27 0:28,HL8001,KAL755,RKSI,ROAH,89,29,,,84.2,88.53333333
2025-05-27 0:13,HL7553,KAL811,RKSI,ZLXY,98,26,,,94.4,88.93333333
2025-05-26 23:52,HL7554,KAL137,RKSI,ZHHH,93,29,,,88.2,97.26666667
2025-05-26 23:50,HL8002,KAL827,RKSI,ZGSZ,108,14,,,109.2,94.2
2025-05-26 11:19,HL8027,KAL407,RKSI,YBBN,88,24,,,85.2,94.2
2025-05-26 8:36,HL7702,KAL485,RKSI,VVPQ,91,24,,,88.2,88.46666667
2025-05-26 6:37,HL7701,KAL725,RKSI,RJBB,94,22,,,92,97.26666667
2025-05-26 6:34,HL8002,KAL695,RKSI,VNKT,110,13,,,111.6,99.26666667
2025-05-26 4:38,HL8025,KAL951,RKSI,OMDB,97,24,,,94.2,98
2025-05-26 2:01,HL7710,KAL457,RKSI,VVDN,93,29,,,88.2,92.8
2025-05-26 1:46,HL7720,KAL855,RKSI,ZBAA,98,22,,,96,91.4
2025-05-25 23:40,HL8003,KAL827,RKSI,ZGSZ,94,27,,,90,96.06666667
2025-05-25 22:58,HL8002,KAL845,RKSI,ZSQD,101,14,,,102.2,94.13333333
2025-05-25 10:02,HL8003,KAL689,RKSI,VDPP,95,29,,,90.2,93.13333333
2025-05-25 8:07,HL7710,KAL671,RKSI,WMKK,91,27,,,87,89.6
2025-05-25 4:37,HL8025,KAL951,RKSI,OMDB,92,18,,,91.6,91.73333333
2025-05-25 0:20,HL8002,KAL469,RKSI,VVTS,95,13,,,96.6,92.2
2025-05-24 23:54,HL7701,KAL137,RKSI,ZHHH,88,16,,,88.4,90.4
2025-05-24 23:43,HL8026,KAL827,RKSI,ZGSZ,89,24,,,86.2,88.06666667
2025-05-24 23:12,HL7554,KAL831,RKSI,ZYTX,94,28,,,89.6,90.4
2025-05-24 11:19,HL8027,KAL407,RKSI,YBBN,99,26,,,95.4,91.66666667
2025-05-24 10:02,HL8026,KAL689,RKSI,VDPP,94,27,,,90,95
2025-05-24 8:02,HL8002,KAL671,RKSI,WMKK,98,13,,,99.6,92.13333333
2025-05-24 4:33,HL8001,KAL951,RKSI,OMDB,92,30,,,86.8,91.26666667
2025-05-24 0:21,HL7702,KAL785,RKSI,RJFK,89,21,,,87.4,89.93333333
2025-05-24 0:08,HL8002,KAL805,RKSI,ZBTJ,94,13,,,95.6,89.86666667
2025-05-23 23:54,HL7587,KAL865,RKSI,ZGGG,87,18,,,86.6,92.4
2025-05-23 23:20,HL8027,KAL197,RKSI,ZMCK,97,22,,,95,90.93333333
2025-05-23 11:12,HL8025,KAL407,RKSI,YBBN,92,19,,,91.2,92.53333333
2025-05-23 10:28,HL7554,KAL721,RKSI,RJBB,97,31,,,91.4,94.06666667
2025-05-23 10:12,HL8002,KAL689,RKSI,VDPP,98,13,,,99.6,94.93333333
2025-05-23 8:28,HL7701,KAL713,RKSI,RJAA,95,20,,,93.8,95.93333333
2025-05-23 6:21,HL7553,KAL725,RKSI,RJBB,100,31,,,94.4,97.93333333
2025-05-23 5:12,HL8027,KAL695,RKSI,VNKT,110,28,,,105.6,95.66666667
2025-05-23 4:40,HL8001,KAL951,RKSI,OMDB,93,32,,,87,96.73333333
2025-05-23 2:06,HL7720,KAL457,RKSI,VVDN,100,23,,,97.6,95.4
2025-05-23 0:33,HL8002,KAL755,RKSI,ROAH,100,13,,,101.6,96.6
2025-05-23 0:18,HL8026,KAL469,RKSI,VVTS,95,28,,,90.6,94.06666667
2025-05-22 23:12,HL7554,KAL197,RKSI,ZMCK,96,32,,,90,90.93333333
2025-05-22 14:38,HL7701,KAL647,RKSI,WSSS,93,19,,,92.2,90.26666667
2025-05-22 10:19,HL8001,KAL721,RKSI,RJBB,95,33,,,88.6,94.46666667
2025-05-22 10:16,HL8002,KAL689,RKSI,VDPP,101,13,,,102.6,93.86666667
2025-05-22 9:31,HL8026,KAL667,RKSI,VTCC,96,31,,,90.4,96.66666667
2025-05-22 4:29,HL8027,KAL951,RKSI,OMDB,103,32,,,97,92.26666667
2025-05-22 1:59,HL7710,KAL457,RKSI,VVDN,95,31,,,89.4,92.2
2025-05-21 23:55,HL7554,KAL865,RKSI,ZGGG,97,34,,,90.2,89.93333333
2025-05-21 23:55,HL8026,KAL137,RKSI,ZHHH,95,29,,,90.2,92.73333333
2025-05-21 23:46,HL8002,KAL827,RKSI,ZGSZ,101,25,,,97.8,91.33333333
2025-05-21 11:16,HL8001,KAL407,RKSI,YBBN,92,32,,,86,91.33333333
2025-05-21 10:19,HL8026,KAL689,RKSI,VDPP,95,29,,,90.2,89.6
2025-05-21 10:08,HL8003,KAL721,RKSI,RJBB,99,33,,,92.6,91.93333333
2025-05-21 8:47,HL7701,KAL713,RKSI,RJAA,95,22,,,93,95.73333333
2025-05-21 4:54,HL8027,KAL951,RKSI,OMDB,108,33,,,101.6,96
2025-05-21 4:06,HL8003,KAL869,RKSI,ZYTL,101,36,,,93.4,95.66666667
2025-05-21 0:28,HL7701,KAL805,RKSI,ZBTJ,94,22,,,92,93.06666667
2025-05-21 0:06,HL7584,KAL865,RKSI,ZGGG,97,25,,,93.8,92.53333333
2025-05-21 0:01,HL8026,KAL137,RKSI,ZHHH,97,30,,,91.8,94.6
2025-05-20 23:47,HL7720,KAL827,RKSI,ZGSZ,101,24,,,98.2,95.86666667
2025-05-20 10:24,HL8027,KAL721,RKSI,RJBB,102,28,,,97.6,96
2025-05-20 6:14,HL7554,KAL725,RKSI,RJBB,99,34,,,92.2,94.33333333
2025-05-20 4:47,HL8003,KAL951,RKSI,OMDB,100,34,,,93.2,92.26666667
2025-05-20 4:24,HL7701,KAL869,RKSI,ZYTL,93,21,,,91.4,90.53333333
2025-05-20 0:29,HL8026,KAL469,RKSI,VVTS,91,27,,,87,90.4
2025-05-19 23:56,HL8027,KAL137,RKSI,ZHHH,96,25,,,92.8,90.2
2025-05-19 11:33,HL8025,KAL407,RKSI,YBBN,90,15,,,90.8,90.66666667
2025-05-19 10:16,HL7587,KAL721,RKSI,RJBB,88,16,,,88.4,91.26666667
2025-05-19 10:12,HL8027,KAL689,RKSI,VDPP,97,23,,,94.6,90.8
2025-05-19 8:22,HL7701,KAL713,RKSI,RJAA,89,16,,,89.4,90.4
2025-05-19 6:06,HL8026,KAL695,RKSI,VNKT,90,24,,,87.2,88.26666667
2025-05-19 4:50,HL8003,KAL951,RKSI,OMDB,93,29,,,88.2,86.6
2025-05-19 0:14,HL8001,KAL469,RKSI,VVTS,88,26,,,84.4,89.33333333
2025-05-18 23:58,HL7720,KAL865,RKSI,ZGGG,95,16,,,95.4,87.73333333
2025-05-18 10:09,HL8001,KAL689,RKSI,VDPP,87,26,,,83.4,88.73333333
2025-05-18 7:49,HL7710,KAL671,RKSI,WMKK,91,26,,,87.4,86.4
2025-05-18 4:33,HL8026,KAL951,RKSI,OMDB,92,26,,,88.4,88.2
2025-05-17 23:43,HL8027,KAL827,RKSI,ZGSZ,90,20,,,88.8,88.53333333
2025-05-17 12:11,HL8027,KAL719,RKSI,RJTT,90,21,,,88.4,87
2025-05-17 7:42,HL7709,KAL671,RKSI,WMKK,85,20,,,83.8,85.93333333
2025-05-17 4:52,HL8026,KAL951,RKSI,OMDB,88,23,,,85.6,86.26666667
2025-05-17 2:02,HL7587,KAL457,RKSI,VVDN,91,21,,,89.4,87.13333333
2025-05-17 0:20,HL8001,KAL469,RKSI,VVTS,92,31,,,86.4,88.93333333
2025-05-16 23:55,HL8003,KAL827,RKSI,ZGSZ,97,32,,,91,90.26666667
2025-05-16 11:34,HL8027,KAL407,RKSI,YBBN,97,26,,,93.4,89.93333333
2025-05-16 10:38,HL8001,KAL689,RKSI,VDPP,91,31,,,85.4,91.53333333
2025-05-16 8:55,HL7720,KAL713,RKSI,RJAA,97,20,,,95.8,89.66666667
2025-05-16 8:13,HL7587,KAL671,RKSI,WMKK,89,20,,,87.8,91.13333333
2025-05-16 5:05,HL8026,KAL951,RKSI,OMDB,95,30,,,89.8,89
2025-05-15 10:10,HL8003,KAL689,RKSI,VDPP,93,26,,,89.4,89.53333333
2025-05-15 4:43,HL8026,KAL951,RKSI,OMDB,93,26,,,89.4,88.86666667
2025-05-15 0:59,HL8027,KAL469,RKSI,VVTS,89,20,,,87.8,87.8
2025-05-15 0:30,HL7702,KAL811,RKSI,ZLXY,87,19,,,86.2,88.93333333
2025-05-14 11:16,HL8025,KAL407,RKSI,YBBN,94,20,,,92.8,89
2025-05-14 10:03,HL8027,KAL689,RKSI,VDPP,92,27,,,88,91.2
2025-05-14 6:36,HL7584,KAL725,RKSI,RJBB,96,25,,,92.8,91.06666667
2025-05-14 4:45,HL8026,KAL951,RKSI,OMDB,98,31,,,92.4,92.46666667
2025-05-14 4:28,HL8003,KAL869,RKSI,ZYTL,99,34,,,92.2,90.66666667
2025-05-14 0:37,HL8001,KAL469,RKSI,VVTS,93,31,,,87.4,89
2025-05-14 0:33,HL7710,KAL811,RKSI,ZLXY,93,31,,,87.4,90.6
2025-05-14 0:33,HL7720,KAL755,RKSI,ROAH,99,22,,,97,91.66666667
2025-05-13 23:18,HL7701,KAL197,RKSI,ZMCK,91,18,,,90.6,92.86666667
2025-05-13 11:48,HL7701,KAL719,RKSI,RJTT,91,17,,,91,89.53333333
2025-05-13 10:16,HL8001,KAL689,RKSI,VDPP,93,32,,,87,89.33333333
2025-05-13 5:37,HL7702,KAL869,RKSI,ZYTL,94,27,,,90,89.53333333
2025-05-13 5:08,HL8003,KAL951,RKSI,OMDB,98,33,,,91.6,90
2025-05-13 0:14,HL7587,KAL805,RKSI,ZBTJ,90,21,,,88.4,89.93333333
2025-05-12 23:49,HL8026,KAL827,RKSI,ZGSZ,93,25,,,89.8,87.8
2025-05-12 23:46,HL8001,KAL137,RKSI,ZHHH,90,29,,,85.2,91.53333333
2025-05-12 11:21,HL8002,KAL407,RKSI,YBBN,98,13,,,99.6,90.4
2025-05-12 8:24,HL8027,KAL713,RKSI,RJAA,90,26,,,86.4,92.6
2025-05-12 7:51,HL7584,KAL671,RKSI,WMKK,95,25,,,91.8,91.8
2025-05-12 6:20,HL7720,KAL725,RKSI,RJBB,100,24,,,97.2,93.2
2025-05-12 5:14,HL8003,KAL951,RKSI,OMDB,97,33,,,90.6,93.53333333
2025-05-12 5:12,HL8025,KAL695,RKSI,VNKT,94,20,,,92.8,90.26666667
2025-05-12 0:37,HL8001,KAL469,RKSI,VVTS,91,26,,,87.4,89.8
2025-05-12 0:19,HL7701,KAL805,RKSI,ZBTJ,88,14,,,89.2,88
2025-05-11 23:53,HL7554,KAL865,RKSI,ZGGG,91,26,,,87.4,87.93333333
2025-05-11 14:45,HL7584,KAL647,RKSI,WSSS,86,14,,,87.2,86.26666667
2025-05-11 10:09,HL8001,KAL689,RKSI,VDPP,87,24,,,84.2,89
2025-05-11 8:20,HL8002,KAL713,RKSI,RJAA,96,18,,,95.6,90.6
2025-05-11 4:46,HL8025,KAL951,RKSI,OMDB,92,17,,,92,91.93333333
2025-05-11 1:48,HL7702,KAL855,RKSI,ZBAA,89,19,,,88.2,91.26666667
2025-05-11 0:33,HL7553,KAL805,RKSI,ZBTJ,98,28,,,93.6,89.73333333
2025-05-11 0:24,HL8001,KAL137,RKSI,ZHHH,91,26,,,87.4,89.6
2025-05-11 0:20,HL8026,KAL469,RKSI,VVTS,89,20,,,87.8,85.8
2025-05-10 11:24,HL8027,KAL407,RKSI,YBBN,85,24,,,82.2,86.93333333
2025-05-10 10:17,HL8026,KAL689,RKSI,VDPP,92,20,,,90.8,88.46666667
2025-05-10 9:40,HL7553,KAL461,RKSI,VVDN,96,26,,,92.4,89.13333333
2025-05-10 7:48,HL7702,KAL671,RKSI,WMKK,85,19,,,84.2,88.06666667
2025-05-10 4:33,HL8025,KAL951,RKSI,OMDB,86,13,,,87.6,88.6
2025-05-10 0:19,HL8002,KAL755,RKSI,ROAH,92,12,,,94,88.93333333
2025-05-10 0:12,HL7584,KAL811,RKSI,ZLXY,84,14,,,85.2,88.6
2025-05-10 0:08,HL8003,KAL469,RKSI,VVTS,89,23,,,86.6,85.4
2025-05-09 23:05,HL7710,KAL831,RKSI,ZYTX,86,21,,,84.4,89.66666667
2025-05-09 11:47,HL8002,KAL719,RKSI,RJTT,96,12,,,98,88.13333333
2025-05-09 11:39,HL8027,KAL407,RKSI,YBBN,86,27,,,82,88.13333333
2025-05-09 10:09,HL8001,KAL689,RKSI,VDPP,88,26,,,84.4,84.13333333
2025-05-09 9:45,HL7709,KAL705,RKSI,RJAA,86,17,,,86,86.13333333
2025-05-09 5:00,HL8003,KAL695,RKSI,VNKT,92,27,,,88,89.26666667
2025-05-09 2:59,HL8002,KAL755,RKSI,ROAH,95,20,,,93.8,89.86666667
2025-05-09 2:07,HL7710,KAL457,RKSI,VVDN,91,25,,,87.8,88.66666667
2025-05-09 0:04,HL8001,KAL137,RKSI,ZHHH,88,26,,,84.4,88.93333333
2025-05-08 14:48,HL7720,KAL647,RKSI,WSSS,95,18,,,94.6,87.46666667
2025-05-08 10:00,HL8001,KAL689,RKSI,VDPP,87,26,,,83.4,90.06666667
2025-05-08 6:25,HL8025,KAL725,RKSI,RJBB,93,19,,,92.2,89.2
2025-05-08 4:35,HL8003,KAL951,RKSI,OMDB,98,32,,,92,93.2
2025-05-08 2:52,HL7553,KAL137,RKSI,ZHHH,101,31,,,95.4,93.93333333
2025-05-08 0:16,HL7720,KAL469,RKSI,VVTS,94,16,,,94.4,92.13333333
2025-05-07 23:19,HL7584,KAL197,RKSI,ZMCK,87,18,,,86.6,91.13333333
2025-05-07 11:12,HL7553,KAL689,RKSI,VDPP,96,26,,,92.4,88.8
2025-05-07 11:06,HL8026,KAL407,RKSI,YBBN,89,21,,,87.4,88.66666667
2025-05-07 9:35,HL7587,KAL667,RKSI,VTCC,85,14,,,86.2,86.33333333
2025-05-07 6:28,HL7709,KAL725,RKSI,RJBB,87,21,,,85.4,86.73333333
2025-05-07 4:25,HL8003,KAL951,RKSI,OMDB,93,28,,,88.6,85.93333333
2025-05-07 4:10,HL8027,KAL869,RKSI,ZYTL,89,30,,,83.8,85.73333333
2025-05-07 2:07,HL7710,KAL457,RKSI,VVDN,88,25,,,84.8,84.46666667
2025-05-07 0:39,HL8001,KAL469,RKSI,VVTS,88,25,,,84.8,85.6
2025-05-06 23:57,HL7702,KAL137,RKSI,ZHHH,88,19,,,87.2,86.13333333
2025-05-06 23:27,HL8026,KAL197,RKSI,ZMCK,88,21,,,86.4,85.8
2025-05-06 10:27,HL8001,KAL689,RKSI,VDPP,87,25,,,83.8,85
2025-05-06 7:47,HL7710,KAL671,RKSI,WMKK,88,25,,,84.8,84.26666667
2025-05-06 4:30,HL8027,KAL951,RKSI,OMDB,89,29,,,84.2,88.2
2025-05-06 4:02,HL7553,KAL711,RKSI,RJAA,100,28,,,95.6,89.6
2025-05-06 0:34,HL7584,KAL469,RKSI,VVTS,89,17,,,89,90.26666667
2025-05-06 0:14,HL7709,KAL811,RKSI,ZLXY,87,19,,,86.2,86.46666667
2025-05-05 23:58,HL8001,KAL137,RKSI,ZHHH,87,24,,,84.2,85.73333333
2025-05-05 23:48,HL8003,KAL827,RKSI,ZGSZ,90,25,,,86.8,87.73333333
2025-05-05 11:45,HL7720,KAL719,RKSI,RJTT,91,14,,,92.2,89.93333333
2025-05-05 11:18,HL8026,KAL407,RKSI,YBBN,92,20,,,90.8,89.73333333
2025-05-05 10:10,HL8001,KAL689,RKSI,VDPP,89,24,,,86.2,87.4
2025-05-05 9:33,HL7702,KAL667,RKSI,VTCC,86,19,,,85.2,85.2
2025-05-05 4:52,HL8027,KAL951,RKSI,OMDB,89,29,,,84.2,85.13333333
2025-05-05 4:47,HL8003,KAL695,RKSI,VNKT,90,27,,,86,85
2025-05-05 0:40,HL7587,KAL469,RKSI,VVTS,84,15,,,84.8,86.2
2025-05-04 23:59,HL8026,KAL865,RKSI,ZGGG,89,20,,,87.8,86.66666667
2025-05-04 10:27,HL8026,KAL689,RKSI,VDPP,89,21,,,87.4,86.46666667
2025-05-04 9:33,HL7554,KAL667,RKSI,VTCC,87,24,,,84.2,86.06666667
2025-05-04 7:57,HL7710,KAL671,RKSI,WMKK,89,23,,,86.6,87.06666667
2025-05-04 4:39,HL8003,KAL951,RKSI,OMDB,96,31,,,90.4,88.46666667
2025-05-04 4:07,HL7584,KAL869,RKSI,ZYTL,90,21,,,88.4,88.13333333
2025-05-03 23:47,HL8027,KAL827,RKSI,ZGSZ,90,28,,,85.6,87.33333333
2025-05-03 23:12,HL7702,KAL831,RKSI,ZYTX,88,17,,,88,85.66666667
2025-05-03 14:42,HL7710,KAL647,RKSI,WSSS,85,21,,,83.4,85.46666667
2025-05-03 11:21,HL8001,KAL407,RKSI,YBBN,87,22,,,85,83.26666667
2025-05-03 10:05,HL8027,KAL689,RKSI,VDPP,85,26,,,81.4,84.06666667
2025-05-03 4:45,HL8003,KAL951,RKSI,OMDB,89,25,,,85.8,83.86666667
2025-05-03 2:01,HL7587,KAL457,RKSI,VVDN,82,11,,,84.4,84.66666667
2025-05-03 1:09,HL8027,KAL765,RKSI,RJCC,87,25,,,83.8,85.26666667
2025-05-02 21:28,HL8002,KAL146P,RKSI,RKSS,86,13,,,87.6,86.33333333
2025-05-02 11:21,HL8001,KAL407,RKSI,YBBN,90,23,,,87.6,87.13333333
2025-05-02 10:16,HL8027,KAL689,RKSI,VDPP,91,29,,,86.2,85.2
2025-05-02 9:26,HL7554,KAL667,RKSI,VTCC,85,25,,,81.8,85.33333333
2025-05-02 4:41,HL8026,KAL695,RKSI,VNKT,90,22,,,88,85.93333333
2025-05-02 4:40,HL8003,KAL951,RKSI,OMDB,92,27,,,88,87
2025-05-02 2:02,HL7709,KAL457,RKSI,VVDN,85,17,,,85,86.13333333
2025-05-02 0:24,HL7702,KAL469,RKSI,VVTS,85,16,,,85.4,86.13333333
2025-05-01 23:50,HL8001,KAL827,RKSI,ZGSZ,90,22,,,88,89.06666667
2025-05-01 23:16,HL7553,KAL831,RKSI,ZYTX,97,25,,,93.8,90
2025-05-01 10:09,HL8003,KAL743,RKSI,RJGG,91,24,,,88.2,91.53333333
2025-05-01 7:53,HL7720,KAL671,RKSI,WMKK,91,13,,,92.6,89.86666667
2025-05-01 5:33,HL8026,KAL951,RKSI,OMDB,90,20,,,88.8,88.73333333
2025-05-01 1:58,HL7587,KAL457,RKSI,VVDN,82,10,,,84.8,87.4
2025-05-01 1:06,HL7702,KAL811,RKSI,ZLXY,87,13,,,88.6,87.46666667
2025-05-01 0:45,HL8001,KAL827,RKSI,ZGSZ,91,22,,,89,87.4
2025-04-30 11:31,HL8027,KAL407,RKSI,YBBN,93,33,,,84.6,85.93333333
2025-04-30 10:17,HL8001,KAL689,RKSI,VDPP,91,29,,,84.2,86.4
2025-04-30 5:58,HL8003,KAL833,RKSI,ZYTX,100,36,,,90.4,87.93333333
2025-04-30 4:51,HL8026,KAL951,RKSI,OMDB,96,29,,,89.2,88.73333333
2025-04-30 2:03,HL7709,KAL457,RKSI,VVDN,91,23,,,86.6,89.13333333
2025-04-30 0:28,HL7553,KAL865,RKSI,ZGGG,98,28,,,91.6,87.06666667
2025-04-29 23:53,HL8027,KAL827,RKSI,ZGSZ,91,32,,,83,87.26666667
2025-04-29 23:25,HL7701,KAL831,RKSI,ZYTX,88,14,,,87.2,83.93333333
2025-04-29 10:08,HL8027,KAL689,RKSI,VDPP,88,28,,,81.6,84.2
2025-04-29 10:00,HL8003,KAL743,RKSI,RJGG,89,25,,,83.8,83.6
2025-04-29 5:20,HL8026,KAL951,RKSI,OMDB,91,26,,,85.4,84.86666667
2025-04-29 2:03,HL7702,KAL457,RKSI,VVDN,89,21,,,85.4,84
